Freq.	V(n003)
1.27367747532655e+000	(-3.02904900519581e-011dB,-1.51312884068439e-004°)
1.27456062731931e+000	(-3.03309918055535e-011dB,-1.51417802525182e-004°)
1.27544439167859e+000	(-3.03734222140820e-011dB,-1.51522793731061e-004°)
1.27632876882900e+000	(-3.04168169500770e-011dB,-1.51627857736531e-004°)
1.27721375919544e+000	(-3.04563543762059e-011dB,-1.51732994592063e-004°)
1.27809936320310e+000	(-3.05007134396675e-011dB,-1.51838204348173e-004°)
1.27898558127748e+000	(-3.05441081756625e-011dB,-1.51943487055408e-004°)
1.27987241384436e+000	(-3.05855742567245e-011dB,-1.52048842764353e-004°)
1.28075986132982e+000	(-3.06280046652530e-011dB,-1.52154271525625e-004°)
1.28164792416024e+000	(-3.06713994012480e-011dB,-1.52259773389882e-004°)
1.28253660276230e+000	(-3.07128654823099e-011dB,-1.52365348407802e-004°)
1.28342589756295e+000	(-3.07562602183050e-011dB,-1.52470996630119e-004°)
1.28431580898948e+000	(-3.07977262993669e-011dB,-1.52576718107589e-004°)
1.28520633746942e+000	(-3.08401567078954e-011dB,-1.52682512891006e-004°)
1.28609748343065e+000	(-3.08825871164239e-011dB,-1.52788381031203e-004°)
1.28698924730132e+000	(-3.09240531974859e-011dB,-1.52894322579034e-004°)
1.28788162950988e+000	(-3.09684122609475e-011dB,-1.53000337585410e-004°)
1.28877463048507e+000	(-3.10127713244091e-011dB,-1.53106426101262e-004°)
1.28966825065594e+000	(-3.10532730780045e-011dB,-1.53212588177557e-004°)
1.29056249045183e+000	(-3.10976321414661e-011dB,-1.53318823865308e-004°)
1.29145735030239e+000	(-3.11410268774611e-011dB,-1.53425133215557e-004°)
1.29235283063754e+000	(-3.11853859409227e-011dB,-1.53531516279373e-004°)
1.29324893188754e+000	(-3.12268520219847e-011dB,-1.53637973107871e-004°)
1.29414565448291e+000	(-3.12721754129128e-011dB,-1.53744503752203e-004°)
1.29504299885448e+000	(-3.13136414939748e-011dB,-1.53851108263545e-004°)
1.29594096543339e+000	(-3.13589648849029e-011dB,-1.53957786693116e-004°)
1.29683955465106e+000	(-3.14042882758311e-011dB,-1.54064539092175e-004°)
1.29773876693924e+000	(-3.14457543568931e-011dB,-1.54171365512009e-004°)
1.29863860272994e+000	(-3.14881847654216e-011dB,-1.54278266003944e-004°)
1.29953906245549e+000	(-3.15325438288832e-011dB,-1.54385240619336e-004°)
1.30044014654853e+000	(-3.15769028923448e-011dB,-1.54492289409588e-004°)
1.30134185544199e+000	(-3.16193333008733e-011dB,-1.54599412426133e-004°)
1.30224418956908e+000	(-3.16656210192680e-011dB,-1.54706609720428e-004°)
1.30314714936335e+000	(-3.17070871003300e-011dB,-1.54813881343989e-004°)
1.30405073525861e+000	(-3.17514461637916e-011dB,-1.54921227348346e-004°)
1.30495494768901e+000	(-3.17967695547197e-011dB,-1.55028647785076e-004°)
1.30585978708897e+000	(-3.18391999632482e-011dB,-1.55136142705791e-004°)
1.30676525389323e+000	(-3.18835590267098e-011dB,-1.55243712162136e-004°)
1.30767134853681e+000	(-3.19279180901715e-011dB,-1.55351356205796e-004°)
1.30857807145507e+000	(-3.19722771536331e-011dB,-1.55459074888483e-004°)
1.30948542308362e+000	(-3.20156718896281e-011dB,-1.55566868261952e-004°)
1.31039340385842e+000	(-3.20609952805563e-011dB,-1.55674736378000e-004°)
1.31130201421570e+000	(-3.21072829989510e-011dB,-1.55782679288442e-004°)
1.31221125459202e+000	(-3.21506777349461e-011dB,-1.55890697045147e-004°)
1.31312112542421e+000	(-3.21950367984077e-011dB,-1.55998789700011e-004°)
1.31403162714943e+000	(-3.22403601893359e-011dB,-1.56106957304963e-004°)
1.31494276020513e+000	(-3.22837549253309e-011dB,-1.56215199911979e-004°)
1.31585452502907e+000	(-3.23310069711922e-011dB,-1.56323517573065e-004°)
1.31676692205930e+000	(-3.23724730522542e-011dB,-1.56431910340256e-004°)
1.31767995173420e+000	(-3.24187607706489e-011dB,-1.56540378265636e-004°)
1.31859361449242e+000	(-3.24650484890436e-011dB,-1.56648921401310e-004°)
1.31950791077295e+000	(-3.25074788975721e-011dB,-1.56757539799436e-004°)
1.32042284101506e+000	(-3.25518379610338e-011dB,-1.56866233512197e-004°)
1.32133840565832e+000	(-3.25990900068950e-011dB,-1.56975002591816e-004°)
1.32225460514263e+000	(-3.26444133978232e-011dB,-1.57083847090551e-004°)
1.32317143990818e+000	(-3.26887724612848e-011dB,-1.57192767060694e-004°)
1.32408891039546e+000	(-3.27340958522130e-011dB,-1.57301762554582e-004°)
1.32500701704527e+000	(-3.27813478980743e-011dB,-1.57410833624582e-004°)
1.32592576029872e+000	(-3.28257069615359e-011dB,-1.57519980323094e-004°)
1.32684514059722e+000	(-3.28700660249975e-011dB,-1.57629202702555e-004°)
1.32776515838250e+000	(-3.29153894159257e-011dB,-1.57738500815439e-004°)
1.32868581409657e+000	(-3.29626414617870e-011dB,-1.57847874714273e-004°)
1.32960710818177e+000	(-3.30089291801817e-011dB,-1.57957324451595e-004°)
1.33052904108075e+000	(-3.30561812260430e-011dB,-1.58066850079992e-004°)
1.33145161323643e+000	(-3.30995759620381e-011dB,-1.58176451652083e-004°)
1.33237482509208e+000	(-3.31468280078994e-011dB,-1.58286129220537e-004°)
1.33329867709126e+000	(-3.31921513988276e-011dB,-1.58395882838041e-004°)
1.33422316967783e+000	(-3.32394034446889e-011dB,-1.58505712557322e-004°)
1.33514830329597e+000	(-3.32827981806839e-011dB,-1.58615618431153e-004°)
1.33607407839016e+000	(-3.33290858990787e-011dB,-1.58725600512342e-004°)
1.33700049540520e+000	(-3.33763379449399e-011dB,-1.58835658853733e-004°)
1.33792755478617e+000	(-3.34216613358681e-011dB,-1.58945793508190e-004°)
1.33885525697850e+000	(-3.34698777091960e-011dB,-1.59056004528635e-004°)
1.33978360242790e+000	(-3.35161654275907e-011dB,-1.59166291968029e-004°)
1.34071259158040e+000	(-3.35605244910523e-011dB,-1.59276655879341e-004°)
1.34164222488232e+000	(-3.36097051918467e-011dB,-1.59387096315609e-004°)
1.34257250278033e+000	(-3.36540642553084e-011dB,-1.59497613329891e-004°)
1.34350342572136e+000	(-3.37042092835693e-011dB,-1.59608206975285e-004°)
1.34443499415269e+000	(-3.37504970019641e-011dB,-1.59718877304923e-004°)
1.34536720852189e+000	(-3.37958203928923e-011dB,-1.59829624371986e-004°)
1.34630006927685e+000	(-3.38421081112870e-011dB,-1.59940448229674e-004°)
1.34723357686575e+000	(-3.38883958296817e-011dB,-1.60051348931238e-004°)
1.34816773173712e+000	(-3.39356478755430e-011dB,-1.60162326529950e-004°)
1.34910253433976e+000	(-3.39819355939378e-011dB,-1.60273381079146e-004°)
1.35003798512281e+000	(-3.40282233123325e-011dB,-1.60384512632171e-004°)
1.35097408453570e+000	(-3.40774040131269e-011dB,-1.60495721242422e-004°)
1.35191083302819e+000	(-3.41236917315216e-011dB,-1.60607006963325e-004°)
1.35284823105034e+000	(-3.41728724323161e-011dB,-1.60718369848362e-004°)
1.35378627905252e+000	(-3.42210888056439e-011dB,-1.60829809951017e-004°)
1.35472497748543e+000	(-3.42673765240387e-011dB,-1.60941327324846e-004°)
1.35566432680007e+000	(-3.43136642424334e-011dB,-1.61052922023424e-004°)
1.35660432744774e+000	(-3.43628449432278e-011dB,-1.61164594100369e-004°)
1.35754497988007e+000	(-3.44091326616225e-011dB,-1.61276343609327e-004°)
1.35848628454901e+000	(-3.44583133624170e-011dB,-1.61388170603993e-004°)
1.35942824190680e+000	(-3.45065297357448e-011dB,-1.61500075138101e-004°)
1.36037085240602e+000	(-3.45528174541396e-011dB,-1.61612057265407e-004°)
1.36131411649954e+000	(-3.46010338274674e-011dB,-1.61724117039716e-004°)
1.36225803464055e+000	(-3.46502145282618e-011dB,-1.61836254514867e-004°)
1.36320260728257e+000	(-3.46974665741231e-011dB,-1.61948469744739e-004°)
1.36414783487942e+000	(-3.47476116023841e-011dB,-1.62060762783243e-004°)
1.36509371788523e+000	(-3.47938993207788e-011dB,-1.62173133684336e-004°)
1.36604025675446e+000	(-3.48411513666401e-011dB,-1.62285582501996e-004°)
1.36698745194188e+000	(-3.48922607223677e-011dB,-1.62398109290260e-004°)
1.36793530390256e+000	(-3.49375841132959e-011dB,-1.62510714103188e-004°)
1.36888381309191e+000	(-3.49877291415568e-011dB,-1.62623396994879e-004°)
1.36983297996563e+000	(-3.50369098423512e-011dB,-1.62736158019480e-004°)
1.37078280497977e+000	(-3.50841618882126e-011dB,-1.62848997231155e-004°)
1.37173328859067e+000	(-3.51304496066073e-011dB,-1.62961914684132e-004°)
1.37268443125498e+000	(-3.51815589623348e-011dB,-1.63074910432651e-004°)
1.37363623342969e+000	(-3.52317039905958e-011dB,-1.63187984531009e-004°)
1.37458869557210e+000	(-3.52789560364571e-011dB,-1.63301137033523e-004°)
1.37554181813981e+000	(-3.53281367372515e-011dB,-1.63414367994567e-004°)
1.37649560159077e+000	(-3.53782817655125e-011dB,-1.63527677468539e-004°)
1.37745004638321e+000	(-3.54274624663069e-011dB,-1.63641065509883e-004°)
1.37840515297570e+000	(-3.54756788396348e-011dB,-1.63754532173064e-004°)
1.37936092182713e+000	(-3.55258238678958e-011dB,-1.63868077512616e-004°)
1.38031735339670e+000	(-3.55750045686902e-011dB,-1.63981701583080e-004°)
1.38127444814393e+000	(-3.56241852694846e-011dB,-1.64095404439053e-004°)
1.38223220652865e+000	(-3.56724016428124e-011dB,-1.64209186135154e-004°)
1.38319062901103e+000	(-3.57225466710734e-011dB,-1.64323046726060e-004°)
1.38414971605155e+000	(-3.57717273718678e-011dB,-1.64436986266473e-004°)
1.38510946811100e+000	(-3.58218724001288e-011dB,-1.64551004811134e-004°)
1.38606988565048e+000	(-3.58710531009232e-011dB,-1.64665102414824e-004°)
1.38703096913146e+000	(-3.59211981291842e-011dB,-1.64779279132363e-004°)
1.38799271901566e+000	(-3.59713431574452e-011dB,-1.64893535018602e-004°)
1.38895513576518e+000	(-3.60205238582396e-011dB,-1.65007870128447e-004°)
1.38991821984241e+000	(-3.60706688865006e-011dB,-1.65122284516821e-004°)
1.39088197171006e+000	(-3.61227425696947e-011dB,-1.65236778238697e-004°)
1.39184639183117e+000	(-3.61709589430226e-011dB,-1.65351351349084e-004°)
1.39281148066911e+000	(-3.62220682987501e-011dB,-1.65466003903030e-004°)
1.39377723868754e+000	(-3.62722133270111e-011dB,-1.65580735955622e-004°)
1.39474366635048e+000	(-3.63213940278055e-011dB,-1.65695547561972e-004°)
1.39571076412224e+000	(-3.63725033835330e-011dB,-1.65810438777262e-004°)
1.39667853246747e+000	(-3.64216840843275e-011dB,-1.65925409656672e-004°)
1.39764697185114e+000	(-3.64718291125884e-011dB,-1.66040460255454e-004°)
1.39861608273853e+000	(-3.65229384683160e-011dB,-1.66155590628875e-004°)
1.39958586559527e+000	(-3.65730834965770e-011dB,-1.66270800832248e-004°)
1.40055632088728e+000	(-3.66251571797711e-011dB,-1.66386090920944e-004°)
1.40152744908082e+000	(-3.66762665354986e-011dB,-1.66501460950333e-004°)
1.40249925064248e+000	(-3.67273758912261e-011dB,-1.66616910975856e-004°)
1.40347172603915e+000	(-3.67775209194871e-011dB,-1.66732441052980e-004°)
1.40444487573807e+000	(-3.68305589301478e-011dB,-1.66848051237214e-004°)
1.40541870020679e+000	(-3.68797396309422e-011dB,-1.66963741584095e-004°)
1.40639319991319e+000	(-3.69327776416029e-011dB,-1.67079512149214e-004°)
1.40736837532547e+000	(-3.69809940149307e-011dB,-1.67195362988192e-004°)
1.40834422691216e+000	(-3.70321033706583e-011dB,-1.67311294156689e-004°)
1.40932075514209e+000	(-3.70841770538524e-011dB,-1.67427305710404e-004°)
1.41029796048447e+000	(-3.71352864095799e-011dB,-1.67543397705077e-004°)
1.41127584340877e+000	(-3.71883244202406e-011dB,-1.67659570196483e-004°)
1.41225440438483e+000	(-3.72394337759681e-011dB,-1.67775823240438e-004°)
1.41323364388281e+000	(-3.72915074591622e-011dB,-1.67892156892797e-004°)
1.41421356237317e+000	(-3.73426168148898e-011dB,-1.68008571209451e-004°)
1.41519416032673e+000	(-3.73946904980839e-011dB,-1.68125066246333e-004°)
1.41617543821462e+000	(-3.74457998538114e-011dB,-1.68241642059413e-004°)
1.41715739650829e+000	(-3.74978735370055e-011dB,-1.68358298704704e-004°)
1.41814003567954e+000	(-3.75518758751327e-011dB,-1.68475036238243e-004°)
1.41912335620046e+000	(-3.76029852308603e-011dB,-1.68591854716131e-004°)
1.42010735854350e+000	(-3.76540945865878e-011dB,-1.68708754194481e-004°)
1.42109204318144e+000	(-3.77052039423154e-011dB,-1.68825734729463e-004°)
1.42207741058735e+000	(-3.77601706079091e-011dB,-1.68942796377291e-004°)
1.42306346123467e+000	(-3.78112799636367e-011dB,-1.69059939194185e-004°)
1.42405019559715e+000	(-3.78652823017639e-011dB,-1.69177163236447e-004°)
1.42503761414886e+000	(-3.79173559849580e-011dB,-1.69294468560395e-004°)
1.42602571736422e+000	(-3.79694296681521e-011dB,-1.69411855222376e-004°)
1.42701450571796e+000	(-3.80205390238797e-011dB,-1.69529323278799e-004°)
1.42800397968514e+000	(-3.80745413620069e-011dB,-1.69646872786102e-004°)
1.42899413974117e+000	(-3.81266150452010e-011dB,-1.69764503800751e-004°)
1.42998498636177e+000	(-3.81806173833282e-011dB,-1.69882216379277e-004°)
1.43097652002299e+000	(-3.82326910665223e-011dB,-1.70000010578233e-004°)
1.43196874120122e+000	(-3.82876577321161e-011dB,-1.70117886454205e-004°)
1.43296165037318e+000	(-3.83397314153102e-011dB,-1.70235844063836e-004°)
1.43395524801591e+000	(-3.83946980809040e-011dB,-1.70353883463791e-004°)
1.43494953460678e+000	(-3.84458074366315e-011dB,-1.70472004710783e-004°)
1.43594451062352e+000	(-3.84978811198256e-011dB,-1.70590207861573e-004°)
1.43694017654414e+000	(-3.85538121128860e-011dB,-1.70708492972939e-004°)
1.43793653284704e+000	(-3.86058857960801e-011dB,-1.70826860101722e-004°)
1.43893358001090e+000	(-3.86589238067408e-011dB,-1.70945309304788e-004°)
1.43993131851477e+000	(-3.87119618174014e-011dB,-1.71063840639046e-004°)
1.44092974883800e+000	(-3.87659641555287e-011dB,-1.71182454161445e-004°)
1.44192887146031e+000	(-3.88199664936559e-011dB,-1.71301149928974e-004°)
1.44292868686171e+000	(-3.88749331592497e-011dB,-1.71419927998660e-004°)
1.44392919552258e+000	(-3.89279711699103e-011dB,-1.71538788427570e-004°)
1.44493039792361e+000	(-3.89819735080376e-011dB,-1.71657731272814e-004°)
1.44593229454583e+000	(-3.90359758461648e-011dB,-1.71776756591530e-004°)
1.44693488587061e+000	(-3.90909425117586e-011dB,-1.71895864440916e-004°)
1.44793817237964e+000	(-3.91468735048189e-011dB,-1.72015054878185e-004°)
1.44894215455496e+000	(-3.91989471880130e-011dB,-1.72134327960612e-004°)
1.44994683287894e+000	(-3.92529495261403e-011dB,-1.72253683745499e-004°)
1.45095220783426e+000	(-3.93069518642675e-011dB,-1.72373122290190e-004°)
1.45195827990398e+000	(-3.93609542023947e-011dB,-1.72492643652072e-004°)
1.45296504957145e+000	(-3.94178495229216e-011dB,-1.72612247888564e-004°)
1.45397251732040e+000	(-3.94699232061157e-011dB,-1.72731935057140e-004°)
1.45498068363484e+000	(-3.95277828541092e-011dB,-1.72851705215295e-004°)
1.45598954899917e+000	(-3.95817851922364e-011dB,-1.72971558420576e-004°)
1.45699911389810e+000	(-3.96367518578302e-011dB,-1.73091494730567e-004°)
1.45800937881666e+000	(-3.96907541959574e-011dB,-1.73211514202892e-004°)
1.45902034424026e+000	(-3.97457208615512e-011dB,-1.73331616895214e-004°)
1.46003201065461e+000	(-3.98026161820781e-011dB,-1.73451802865238e-004°)
1.46104437854576e+000	(-3.98566185202054e-011dB,-1.73572072170709e-004°)
1.46205744840012e+000	(-3.99115851857991e-011dB,-1.73692424869402e-004°)
1.46307122070441e+000	(-3.99684805063261e-011dB,-1.73812861019151e-004°)
1.46408569594571e+000	(-4.00205541895202e-011dB,-1.73933380677816e-004°)
1.46510087461143e+000	(-4.00774495100471e-011dB,-1.74053983903302e-004°)
1.46611675718930e+000	(-4.01333805031074e-011dB,-1.74174670753552e-004°)
1.46713334416741e+000	(-4.01873828412347e-011dB,-1.74295441286551e-004°)
1.46815063603419e+000	(-4.02452424892281e-011dB,-1.74416295560323e-004°)
1.46916863327840e+000	(-4.03021378097550e-011dB,-1.74537233632934e-004°)
1.47018733638913e+000	(-4.03561401478823e-011dB,-1.74658255562488e-004°)
1.47120674585583e+000	(-4.04139997958757e-011dB,-1.74779361407130e-004°)
1.47222686216827e+000	(-4.04680021340030e-011dB,-1.74900551225047e-004°)
1.47324768581657e+000	(-4.05268261094630e-011dB,-1.75021825074461e-004°)
1.47426921729119e+000	(-4.05827571025233e-011dB,-1.75143183013648e-004°)
1.47529145708293e+000	(-4.06377237681171e-011dB,-1.75264625100902e-004°)
1.47631440568292e+000	(-4.06926904337109e-011dB,-1.75386151394583e-004°)
1.47733806358265e+000	(-4.07515144091710e-011dB,-1.75507761953073e-004°)
1.47836243127393e+000	(-4.08084097296979e-011dB,-1.75629456834793e-004°)
1.47938750924893e+000	(-4.08633763952917e-011dB,-1.75751236098221e-004°)
1.48041329800014e+000	(-4.09202717158186e-011dB,-1.75873099801861e-004°)
1.48143979802041e+000	(-4.09781313638120e-011dB,-1.75995048004274e-004°)
1.48246700980293e+000	(-4.10340623568724e-011dB,-1.76117080764033e-004°)
1.48349493384121e+000	(-4.10919220048659e-011dB,-1.76239198139780e-004°)
1.48452357062914e+000	(-4.11468886704597e-011dB,-1.76361400190188e-004°)
1.48555292066092e+000	(-4.12047483184531e-011dB,-1.76483686973959e-004°)
1.48658298443111e+000	(-4.12635722939132e-011dB,-1.76606058549856e-004°)
1.48761376243460e+000	(-4.13195032869735e-011dB,-1.76728514976670e-004°)
1.48864525516663e+000	(-4.13773629349670e-011dB,-1.76851056313234e-004°)
1.48967746312280e+000	(-4.14352225829605e-011dB,-1.76973682618428e-004°)
1.49071038679901e+000	(-4.14940465584205e-011dB,-1.77096393951159e-004°)
1.49174402669156e+000	(-4.15480488965477e-011dB,-1.77219190370392e-004°)
1.49277838329705e+000	(-4.16059085445412e-011dB,-1.77342071935123e-004°)
1.49381345711244e+000	(-4.16647325200013e-011dB,-1.77465038704393e-004°)
1.49484924863503e+000	(-4.17225921679947e-011dB,-1.77588090737273e-004°)
1.49588575836248e+000	(-4.17804518159882e-011dB,-1.77711228092893e-004°)
1.49692298679279e+000	(-4.18363828090486e-011dB,-1.77834450830415e-004°)
1.49796093442428e+000	(-4.18952067845086e-011dB,-1.77957759009032e-004°)
1.49899960175564e+000	(-4.19559594149017e-011dB,-1.78081152687997e-004°)
1.50003898928591e+000	(-4.20128547354287e-011dB,-1.78204631926592e-004°)
1.50107909751447e+000	(-4.20697500559556e-011dB,-1.78328196784140e-004°)
1.50211992694103e+000	(-4.21295383588822e-011dB,-1.78451847320017e-004°)
1.50316147806566e+000	(-4.21883623343422e-011dB,-1.78575583593622e-004°)
1.50420375138878e+000	(-4.22462219823357e-011dB,-1.78699405664408e-004°)
1.50524674741116e+000	(-4.23050459577957e-011dB,-1.78823313591866e-004°)
1.50629046663391e+000	(-4.23648342607223e-011dB,-1.78947307435526e-004°)
1.50733490955848e+000	(-4.24217295812492e-011dB,-1.79071387254964e-004°)
1.50838007668668e+000	(-4.24824822116424e-011dB,-1.79195553109793e-004°)
1.50942596852066e+000	(-4.25393775321693e-011dB,-1.79319805059669e-004°)
1.51047258556292e+000	(-4.26001301625625e-011dB,-1.79444143164289e-004°)
1.51151992831632e+000	(-4.26579898105560e-011dB,-1.79568567483395e-004°)
1.51256799728406e+000	(-4.27177781134826e-011dB,-1.79693078076757e-004°)
1.51361679296968e+000	(-4.27785307438757e-011dB,-1.79817675004210e-004°)
1.51466631587707e+000	(-4.28373547193358e-011dB,-1.79942358325605e-004°)
